keyboard_id,primitive,count
adiga_danef,any(,1
adiga_danef,index(,1
adiga_danef,store(,9
adiga_danef,use(,1
adinkra,store(,8
adinkra,use(,1
afghan_turkmen,mobile:developed,1
afghan_turkmen,nul,2
afghan_turkmen,store(,9
afghan_turkmen,use(,1
ahom_star,mobile:developed,1
ahom_star,nul,4
ahom_star,store(,10
ahom_star,use(,1
akan,store(,8
akan,use(,1
akha_lahu,any(,1
akha_lahu,index(,1
akha_lahu,store(,11
akha_lahu,use(,1
aksarabali_panlex,any(,42
aksarabali_panlex,context,29
aksarabali_panlex,if(,5
aksarabali_panlex,index(,16
aksarabali_panlex,mobile:developed,1
aksarabali_panlex,nul,4
aksarabali_panlex,outs(,24
aksarabali_panlex,platform(,40
aksarabali_panlex,set(,11
aksarabali_panlex,store(,54
aksarabali_panlex,use(,2
alephwithbeth,any(,23
alephwithbeth,index(,14
alephwithbeth,nul,19
alephwithbeth,store(,19
alephwithbeth,use(,1
alkelang,any(,5
alkelang,context,2
alkelang,if(,9
alkelang,mobile:developed,1
alkelang,nomatch,2
alkelang,nul,1
alkelang,store(,11
alkelang,use(,7
amazigh_latin,any(,1
amazigh_latin,caps,62
amazigh_latin,dk(,3
amazigh_latin,index(,1
amazigh_latin,match,1
amazigh_latin,mobile:developed,1
amazigh_latin,store(,10
amazigh_latin,use(,2
amuzgo_guerrero,any(,6
amuzgo_guerrero,index(,6
amuzgo_guerrero,match,1
amuzgo_guerrero,nul,4
amuzgo_guerrero,store(,19
amuzgo_guerrero,use(,2
anglo_furthorc_english,store(,8
anglo_furthorc_english,use(,1
anii,mobile:developed,1
anii,store(,10
anii,use(,1
arabic_izza,mobile:developed,1
arabic_izza,store(,12
arabic_izza,use(,1
arabic_w_o_dots,mobile:developed,1
arabic_w_o_dots,store(,10
arabic_w_o_dots,use(,1
aramaic_hebrew,store(,10
aramaic_hebrew,use(,1
arbore,mobile:developed,1
arbore,store(,8
arbore,use(,1
armenian_mnemonic,any(,20
armenian_mnemonic,caps,354
armenian_mnemonic,context,20
armenian_mnemonic,dk(,1378
armenian_mnemonic,if(,302
armenian_mnemonic,index(,20
armenian_mnemonic,match,1
armenian_mnemonic,mobile:developed,1
armenian_mnemonic,notany(,20
armenian_mnemonic,set(,36
armenian_mnemonic,store(,45
armenian_mnemonic,use(,2
armenian_mnemonic_r,any(,18
armenian_mnemonic_r,caps,292
armenian_mnemonic_r,context,18
armenian_mnemonic_r,dk(,1148
armenian_mnemonic_r,if(,30
armenian_mnemonic_r,index(,18
armenian_mnemonic_r,match,1
armenian_mnemonic_r,mobile:developed,1
armenian_mnemonic_r,notany(,18
armenian_mnemonic_r,set(,12
armenian_mnemonic_r,store(,40
armenian_mnemonic_r,use(,2
assyrian_audo,mobile:developed,1
assyrian_audo,store(,9
assyrian_audo,use(,1
athinkra_mwangwego,any(,631
athinkra_mwangwego,beep,321
athinkra_mwangwego,context,473
athinkra_mwangwego,deadkey(,233
athinkra_mwangwego,index(,11
athinkra_mwangwego,mobile:developed,1
athinkra_mwangwego,nomatch,3
athinkra_mwangwego,notany(,1
athinkra_mwangwego,nul,13
athinkra_mwangwego,outs(,39
athinkra_mwangwego,store(,198
athinkra_mwangwego,use(,1
athinkra_vai,any(,2
athinkra_vai,index(,1
athinkra_vai,nul,3
athinkra_vai,store(,10
athinkra_vai,use(,1
athinkra_vai_typewriter,any(,2
athinkra_vai_typewriter,index(,1
athinkra_vai_typewriter,nul,3
athinkra_vai_typewriter,store(,10
athinkra_vai_typewriter,use(,1
ausephon,store(,8
ausephon,use(,1
avestan_phonetic,any(,3
avestan_phonetic,index(,3
avestan_phonetic,store(,15
avestan_phonetic,use(,1
balochi_inpage,mobile:developed,1
balochi_inpage,nul,3
balochi_inpage,store(,12
balochi_inpage,use(,1
balochi_latin,caps,52
balochi_latin,mobile:developed,1
balochi_latin,store(,10
balochi_latin,use(,1
balochi_persian,mobile:developed,1
balochi_persian,nul,3
balochi_persian,store(,12
balochi_persian,use(,1
balochi_phonetic,mobile:developed,1
balochi_phonetic,nul,3
balochi_phonetic,store(,12
balochi_phonetic,use(,1
balochi_scientific,any(,4
balochi_scientific,dk(,8
balochi_scientific,index(,4
balochi_scientific,match,1
balochi_scientific,mobile:developed,1
balochi_scientific,store(,18
balochi_scientific,use(,2
balochi_urdu,mobile:developed,1
balochi_urdu,nul,3
balochi_urdu,store(,12
balochi_urdu,use(,1
bambara,store(,8
bambara,use(,1
bamum,any(,3
bamum,index(,2
bamum,nul,3
bamum,store(,13
bamum,use(,1
bangla_joy,store(,9
bangla_joy,use(,1
bangla_munir,store(,8
bangla_munir,use(,1
bangla_probhat,store(,8
bangla_probhat,use(,1
banne,mobile:developed,1
banne,store(,8
banne,use(,1
basic_kbda1,mobile:developed,1
basic_kbda1,store(,10
basic_kbda1,use(,1
basic_kbda2,mobile:developed,1
basic_kbda2,nul,1
basic_kbda2,store(,10
basic_kbda2,use(,1
basic_kbda3,mobile:developed,1
basic_kbda3,nul,1
basic_kbda3,store(,10
basic_kbda3,use(,1
basic_kbdadlm,mobile:developed,1
basic_kbdadlm,store(,10
basic_kbdadlm,use(,1
basic_kbdal,any(,10
basic_kbdal,dk(,20
basic_kbdal,index(,10
basic_kbdal,match,1
basic_kbdal,mobile:developed,1
basic_kbdal,store(,29
basic_kbdal,use(,2
basic_kbdarme,mobile:developed,1
basic_kbdarme,store(,9
basic_kbdarme,use(,1
basic_kbdarmph,mobile:developed,1
basic_kbdarmph,store(,9
basic_kbdarmph,use(,1
basic_kbdarmty,dk(,1
basic_kbdarmty,mobile:developed,1
basic_kbdarmty,store(,9
basic_kbdarmty,use(,1
basic_kbdarmw,mobile:developed,1
basic_kbdarmw,store(,9
basic_kbdarmw,use(,1
basic_kbdaze,mobile:developed,1
basic_kbdaze,store(,9
basic_kbdaze,use(,1
basic_kbdazel,mobile:developed,1
basic_kbdazel,store(,9
basic_kbdazel,use(,1
basic_kbdazst,mobile:developed,1
basic_kbdazst,store(,9
basic_kbdazst,use(,1
basic_kbdbash,mobile:developed,1
basic_kbdbash,store(,9
basic_kbdbash,use(,1
basic_kbdbe,any(,5
basic_kbdbe,dk(,13
basic_kbdbe,index(,5
basic_kbdbe,match,1
basic_kbdbe,mobile:developed,1
basic_kbdbe,store(,19
basic_kbdbe,use(,2
basic_kbdbene,any(,5
basic_kbdbene,dk(,13
basic_kbdbene,index(,5
basic_kbdbene,match,1
basic_kbdbene,mobile:developed,1
basic_kbdbene,store(,19
basic_kbdbene,use(,2
basic_kbdbgph,mobile:developed,1
basic_kbdbgph,store(,9
basic_kbdbgph,use(,1
basic_kbdbgph1,caps,62
basic_kbdbgph1,mobile:developed,1
basic_kbdbgph1,store(,8
basic_kbdbgph1,use(,1
basic_kbdbhc,any(,1
basic_kbdbhc,dk(,2
basic_kbdbhc,index(,1
basic_kbdbhc,match,1
basic_kbdbhc,mobile:developed,1
basic_kbdbhc,store(,11
basic_kbdbhc,use(,2
basic_kbdblr,mobile:developed,1
basic_kbdblr,store(,9
basic_kbdblr,use(,1
basic_kbdbr,any(,5
basic_kbdbr,dk(,10
basic_kbdbr,index(,5
basic_kbdbr,match,1
basic_kbdbr,mobile:developed,1
basic_kbdbr,store(,19
basic_kbdbr,use(,2
basic_kbdbu,mobile:developed,1
basic_kbdbu,store(,9
basic_kbdbu,use(,1
basic_kbdbug,dk(,23
basic_kbdbug,mobile:developed,1
basic_kbdbug,store(,8
basic_kbdbug,use(,1
basic_kbdbulg,mobile:developed,1
basic_kbdbulg,store(,9
basic_kbdbulg,use(,1
basic_kbdca,any(,5
basic_kbdca,dk(,12
basic_kbdca,index(,5
basic_kbdca,match,1
basic_kbdca,mobile:developed,1
basic_kbdca,store(,19
basic_kbdca,use(,2
basic_kbdcan,any(,13
basic_kbdcan,dk(,27
basic_kbdcan,index(,13
basic_kbdcan,match,1
basic_kbdcan,mobile:developed,1
basic_kbdcan,store(,35
basic_kbdcan,use(,2
basic_kbdcher,caps,52
basic_kbdcher,mobile:developed,1
basic_kbdcher,store(,8
basic_kbdcher,use(,1
basic_kbdcherp,any(,31
basic_kbdcherp,caps,22
basic_kbdcherp,dk(,68
basic_kbdcherp,index(,30
basic_kbdcherp,match,1
basic_kbdcherp,mobile:developed,1
basic_kbdcherp,nul,3
basic_kbdcherp,store(,69
basic_kbdcherp,use(,2
basic_kbdcr,any(,10
basic_kbdcr,dk(,22
basic_kbdcr,index(,10
basic_kbdcr,match,1
basic_kbdcr,mobile:developed,1
basic_kbdcr,store(,29
basic_kbdcr,use(,2
basic_kbdcz,any(,11
basic_kbdcz,caps,63
basic_kbdcz,dk(,26
basic_kbdcz,index(,11
basic_kbdcz,match,1
basic_kbdcz,mobile:developed,1
basic_kbdcz,store(,30
basic_kbdcz,use(,2
basic_kbdcz1,any(,6
basic_kbdcz1,caps,63
basic_kbdcz1,dk(,13
basic_kbdcz1,index(,6
basic_kbdcz1,match,1
basic_kbdcz1,mobile:developed,1
basic_kbdcz1,platform(,1
basic_kbdcz1,store(,20
basic_kbdcz1,use(,2
basic_kbdcz2,any(,6
basic_kbdcz2,dk(,13
basic_kbdcz2,index(,6
basic_kbdcz2,match,1
basic_kbdcz2,mobile:developed,1
basic_kbdcz2,platform(,1
basic_kbdcz2,store(,21
basic_kbdcz2,use(,2
basic_kbdda,any(,5
basic_kbdda,dk(,10
basic_kbdda,index(,5
basic_kbdda,match,1
basic_kbdda,mobile:developed,1
basic_kbdda,store(,19
basic_kbdda,use(,2
basic_kbddiv1,mobile:developed,1
basic_kbddiv1,store(,9
basic_kbddiv1,use(,1
basic_kbddiv2,mobile:developed,1
basic_kbddiv2,store(,9
basic_kbddiv2,use(,1
basic_kbddv,mobile:developed,1
basic_kbddv,store(,9
basic_kbddv,use(,1
basic_kbddzo,mobile:developed,1
basic_kbddzo,store(,8
basic_kbddzo,use(,1
basic_kbdes,any(,5
basic_kbdes,dk(,13
basic_kbdes,index(,5
basic_kbdes,match,1
basic_kbdes,mobile:developed,1
basic_kbdes,store(,19
basic_kbdes,use(,2
basic_kbdest,any(,5
basic_kbdest,dk(,10
basic_kbdest,index(,5
basic_kbdest,match,1
basic_kbdest,mobile:developed,1
basic_kbdest,store(,19
basic_kbdest,use(,2
basic_kbdfa,mobile:developed,1
basic_kbdfa,store(,10
basic_kbdfa,use(,1
basic_kbdfar,mobile:developed,1
basic_kbdfar,store(,10
basic_kbdfar,use(,1
basic_kbdfi,any(,5
basic_kbdfi,dk(,10
basic_kbdfi,index(,5
basic_kbdfi,match,1
basic_kbdfi,mobile:developed,1
basic_kbdfi,store(,19
basic_kbdfi,use(,2
basic_kbdfi1,any(,5
basic_kbdfi1,dk(,10
basic_kbdfi1,index(,5
basic_kbdfi1,match,1
basic_kbdfi1,mobile:developed,1
basic_kbdfi1,store(,19
basic_kbdfi1,use(,2
basic_kbdfo,any(,5
basic_kbdfo,dk(,10
basic_kbdfo,index(,5
basic_kbdfo,match,1
basic_kbdfo,mobile:developed,1
basic_kbdfo,store(,19
basic_kbdfo,use(,2
basic_kbdfr,any(,4
basic_kbdfr,dk(,8
basic_kbdfr,index(,4
basic_kbdfr,match,1
basic_kbdfr,mobile:developed,1
basic_kbdfr,store(,17
basic_kbdfr,use(,2
basic_kbdfthrk,any(,2
basic_kbdfthrk,dk(,56
basic_kbdfthrk,index(,2
basic_kbdfthrk,match,1
basic_kbdfthrk,mobile:developed,1
basic_kbdfthrk,store(,13
basic_kbdfthrk,use(,2
basic_kbdgae,any(,2
basic_kbdgae,dk(,4
basic_kbdgae,index(,2
basic_kbdgae,match,1
basic_kbdgae,mobile:developed,1
basic_kbdgae,store(,13
basic_kbdgae,use(,2
basic_kbdgeo,mobile:developed,1
basic_kbdgeo,store(,8
basic_kbdgeo,use(,1
basic_kbdgeoer,any(,1
basic_kbdgeoer,mobile:developed,1
basic_kbdgeoer,nul,1
basic_kbdgeoer,store(,9
basic_kbdgeoer,use(,1
basic_kbdgeome,mobile:developed,1
basic_kbdgeome,store(,8
basic_kbdgeome,use(,1
basic_kbdgeooa,mobile:developed,1
basic_kbdgeooa,store(,9
basic_kbdgeooa,use(,1
basic_kbdgeoqw,any(,1
basic_kbdgeoqw,mobile:developed,1
basic_kbdgeoqw,nul,1
basic_kbdgeoqw,store(,9
basic_kbdgeoqw,use(,1
basic_kbdgkl,any(,5
basic_kbdgkl,dk(,10
basic_kbdgkl,index(,5
basic_kbdgkl,match,1
basic_kbdgkl,mobile:developed,1
basic_kbdgkl,store(,19
basic_kbdgkl,use(,2
basic_kbdgn,any(,5
basic_kbdgn,dk(,10
basic_kbdgn,index(,5
basic_kbdgn,match,1
basic_kbdgn,mobile:developed,1
basic_kbdgn,store(,19
basic_kbdgn,use(,2
basic_kbdgr,any(,3
basic_kbdgr,dk(,6
basic_kbdgr,index(,3
basic_kbdgr,match,1
basic_kbdgr,mobile:developed,1
basic_kbdgr,store(,15
basic_kbdgr,use(,2
basic_kbdgr1,any(,3
basic_kbdgr1,dk(,6
basic_kbdgr1,index(,3
basic_kbdgr1,match,1
basic_kbdgr1,mobile:developed,1
basic_kbdgr1,store(,15
basic_kbdgr1,use(,2
basic_kbdgrlnd,any(,5
basic_kbdgrlnd,dk(,10
basic_kbdgrlnd,index(,5
basic_kbdgrlnd,match,1
basic_kbdgrlnd,mobile:developed,1
basic_kbdgrlnd,store(,19
basic_kbdgrlnd,use(,2
basic_kbdgthc,mobile:developed,1
basic_kbdgthc,store(,8
basic_kbdgthc,use(,1
basic_kbdhau,mobile:developed,1
basic_kbdhau,store(,9
basic_kbdhau,use(,1
basic_kbdhaw,mobile:developed,1
basic_kbdhaw,store(,9
basic_kbdhaw,use(,1
basic_kbdhe,any(,3
basic_kbdhe,dk(,7
basic_kbdhe,index(,3
basic_kbdhe,match,1
basic_kbdhe,mobile:developed,1
basic_kbdhe,store(,15
basic_kbdhe,use(,2
basic_kbdhe220,any(,3
basic_kbdhe220,dk(,9
basic_kbdhe220,index(,3
basic_kbdhe220,match,1
basic_kbdhe220,mobile:developed,1
basic_kbdhe220,store(,15
basic_kbdhe220,use(,2
basic_kbdhe319,any(,3
basic_kbdhe319,dk(,6
basic_kbdhe319,index(,3
basic_kbdhe319,match,1
basic_kbdhe319,mobile:developed,1
basic_kbdhe319,store(,15
basic_kbdhe319,use(,2
basic_kbdheb,caps,80
basic_kbdheb,mobile:developed,1
basic_kbdheb,store(,10
basic_kbdheb,use(,1
basic_kbdhebl3,caps,57
basic_kbdhebl3,mobile:developed,1
basic_kbdhebl3,store(,10
basic_kbdhebl3,use(,1
basic_kbdhela2,any(,3
basic_kbdhela2,dk(,9
basic_kbdhela2,index(,3
basic_kbdhela2,match,1
basic_kbdhela2,mobile:developed,1
basic_kbdhela2,store(,15
basic_kbdhela2,use(,2
basic_kbdhela3,any(,5
basic_kbdhela3,dk(,10
basic_kbdhela3,index(,5
basic_kbdhela3,match,1
basic_kbdhela3,mobile:developed,1
basic_kbdhela3,store(,19
basic_kbdhela3,use(,2
basic_kbdhept,any(,33
basic_kbdhept,dk(,67
basic_kbdhept,index(,33
basic_kbdhept,match,1
basic_kbdhept,mobile:developed,1
basic_kbdhept,store(,75
basic_kbdhept,use(,2
basic_kbdhu,any(,10
basic_kbdhu,dk(,20
basic_kbdhu,index(,10
basic_kbdhu,match,1
basic_kbdhu,mobile:developed,1
basic_kbdhu,store(,29
basic_kbdhu,use(,2
basic_kbdhu1,mobile:developed,1
basic_kbdhu1,store(,9
basic_kbdhu1,use(,1
basic_kbdibo,any(,3
basic_kbdibo,dk(,6
basic_kbdibo,index(,3
basic_kbdibo,match,1
basic_kbdibo,mobile:developed,1
basic_kbdibo,store(,15
basic_kbdibo,use(,2
basic_kbdic,any(,5
basic_kbdic,dk(,10
basic_kbdic,index(,5
basic_kbdic,match,1
basic_kbdic,mobile:developed,1
basic_kbdic,store(,19
basic_kbdic,use(,2
basic_kbdinasa,any(,1
basic_kbdinasa,mobile:developed,1
basic_kbdinasa,nul,3
basic_kbdinasa,store(,9
basic_kbdinasa,use(,1
basic_kbdinbe2,any(,1
basic_kbdinbe2,mobile:developed,1
basic_kbdinbe2,nul,3
basic_kbdinbe2,store(,9
basic_kbdinbe2,use(,1
basic_kbdinben,any(,1
basic_kbdinben,mobile:developed,1
basic_kbdinben,nul,3
basic_kbdinben,store(,9
basic_kbdinben,use(,1
basic_kbdindev,mobile:developed,1
basic_kbdindev,store(,8
basic_kbdindev,use(,1
basic_kbdinen,any(,8
basic_kbdinen,dk(,16
basic_kbdinen,index(,8
basic_kbdinen,match,1
basic_kbdinen,mobile:developed,1
basic_kbdinen,store(,25
basic_kbdinen,use(,2
basic_kbdinguj,any(,1
basic_kbdinguj,mobile:developed,1
basic_kbdinguj,nul,3
basic_kbdinguj,store(,9
basic_kbdinguj,use(,1
basic_kbdinhin,any(,1
basic_kbdinhin,mobile:developed,1
basic_kbdinhin,nul,1
basic_kbdinhin,store(,9
basic_kbdinhin,use(,1
basic_kbdinkan,any(,1
basic_kbdinkan,mobile:developed,1
basic_kbdinkan,nul,3
basic_kbdinkan,store(,9
basic_kbdinkan,use(,1
basic_kbdinmal,mobile:developed,1
basic_kbdinmal,store(,8
basic_kbdinmal,use(,1
basic_kbdinmar,any(,1
basic_kbdinmar,mobile:developed,1
basic_kbdinmar,nul,3
basic_kbdinmar,store(,9
basic_kbdinmar,use(,1
basic_kbdinori,any(,1
basic_kbdinori,mobile:developed,1
basic_kbdinori,nul,3
basic_kbdinori,store(,9
basic_kbdinori,use(,1
basic_kbdinpun,any(,1
basic_kbdinpun,mobile:developed,1
basic_kbdinpun,nul,3
basic_kbdinpun,store(,9
basic_kbdinpun,use(,1
basic_kbdintam,mobile:developed,1
basic_kbdintam,nul,2
basic_kbdintam,store(,8
basic_kbdintam,use(,1
basic_kbdintel,mobile:developed,1
basic_kbdintel,nul,1
basic_kbdintel,store(,8
basic_kbdintel,use(,1
basic_kbdinuk2,any(,1
basic_kbdinuk2,caps,70
basic_kbdinuk2,dk(,2
basic_kbdinuk2,index(,1
basic_kbdinuk2,match,1
basic_kbdinuk2,mobile:developed,1
basic_kbdinuk2,store(,10
basic_kbdinuk2,use(,2
basic_kbdir,any(,2
basic_kbdir,dk(,4
basic_kbdir,index(,2
basic_kbdir,match,1
basic_kbdir,mobile:developed,1
basic_kbdir,store(,13
basic_kbdir,use(,2
basic_kbdit,mobile:developed,1
basic_kbdit,store(,9
basic_kbdit,use(,1
basic_kbdit142,mobile:developed,1
basic_kbdit142,store(,9
basic_kbdit142,use(,1
basic_kbdiulat,caps,71
basic_kbdiulat,mobile:developed,1
basic_kbdiulat,store(,8
basic_kbdiulat,use(,1
basic_kbdjav,mobile:developed,1
basic_kbdjav,nul,3
basic_kbdjav,store(,8
basic_kbdjav,use(,1
basic_kbdkaz,mobile:developed,1
basic_kbdkaz,store(,9
basic_kbdkaz,use(,1
basic_kbdkhmr,mobile:developed,1
basic_kbdkhmr,store(,9
basic_kbdkhmr,use(,1
basic_kbdkni,mobile:developed,1
basic_kbdkni,store(,9
basic_kbdkni,use(,1
basic_kbdkurd,mobile:developed,1
basic_kbdkurd,store(,10
basic_kbdkurd,use(,1
basic_kbdkyr,mobile:developed,1
basic_kbdkyr,store(,9
basic_kbdkyr,use(,1
basic_kbdla,any(,4
basic_kbdla,dk(,8
basic_kbdla,index(,4
basic_kbdla,match,1
basic_kbdla,mobile:developed,1
basic_kbdla,store(,17
basic_kbdla,use(,2
basic_kbdlao,mobile:developed,1
basic_kbdlao,store(,8
basic_kbdlao,use(,1
basic_kbdlisub,dk(,6
basic_kbdlisub,mobile:developed,1
basic_kbdlisub,store(,8
basic_kbdlisub,use(,1
basic_kbdlisus,dk(,4
basic_kbdlisus,mobile:developed,1
basic_kbdlisus,store(,8
basic_kbdlisus,use(,1
basic_kbdlt,mobile:developed,1
basic_kbdlt,store(,9
basic_kbdlt,use(,1
basic_kbdlt1,mobile:developed,1
basic_kbdlt1,store(,9
basic_kbdlt1,use(,1
basic_kbdlt2,mobile:developed,1
basic_kbdlt2,store(,9
basic_kbdlt2,use(,1
basic_kbdlv,any(,4
basic_kbdlv,dk(,9
basic_kbdlv,index(,4
basic_kbdlv,match,1
basic_kbdlv,mobile:developed,1
basic_kbdlv,store(,17
basic_kbdlv,use(,2
basic_kbdlv1,any(,4
basic_kbdlv1,dk(,8
basic_kbdlv1,index(,4
basic_kbdlv1,match,1
basic_kbdlv1,mobile:developed,1
basic_kbdlv1,store(,17
basic_kbdlv1,use(,2
basic_kbdlvst,any(,4
basic_kbdlvst,dk(,8
basic_kbdlvst,index(,4
basic_kbdlvst,match,1
basic_kbdlvst,mobile:developed,1
basic_kbdlvst,store(,17
basic_kbdlvst,use(,2
basic_kbdmac,mobile:developed,1
basic_kbdmac,store(,9
basic_kbdmac,use(,1
basic_kbdmacst,mobile:developed,1
basic_kbdmacst,store(,9
basic_kbdmacst,use(,1
basic_kbdmaori,any(,1
basic_kbdmaori,dk(,2
basic_kbdmaori,index(,1
basic_kbdmaori,match,1
basic_kbdmaori,mobile:developed,1
basic_kbdmaori,store(,11
basic_kbdmaori,use(,2
basic_kbdmlt47,mobile:developed,1
basic_kbdmlt47,store(,9
basic_kbdmlt47,use(,1
basic_kbdmlt48,mobile:developed,1
basic_kbdmlt48,store(,9
basic_kbdmlt48,use(,1
basic_kbdmon,mobile:developed,1
basic_kbdmon,store(,9
basic_kbdmon,use(,1
basic_kbdmonmo,any(,1
basic_kbdmonmo,mobile:developed,1
basic_kbdmonmo,nul,3
basic_kbdmonmo,store(,10
basic_kbdmonmo,use(,1
basic_kbdmonst,dk(,18
basic_kbdmonst,mobile:developed,1
basic_kbdmonst,store(,8
basic_kbdmonst,use(,1
basic_kbdmyan,mobile:developed,1
basic_kbdmyan,store(,8
basic_kbdmyan,use(,1
basic_kbdne,any(,6
basic_kbdne,dk(,12
basic_kbdne,index(,6
basic_kbdne,match,1
basic_kbdne,mobile:developed,1
basic_kbdne,store(,21
basic_kbdne,use(,2
basic_kbdnepr,mobile:developed,1
basic_kbdnepr,store(,8
basic_kbdnepr,use(,1
basic_kbdnko,mobile:developed,1
basic_kbdnko,nul,1
basic_kbdnko,store(,9
basic_kbdnko,use(,1
basic_kbdno,any(,5
basic_kbdno,dk(,10
basic_kbdno,index(,5
basic_kbdno,match,1
basic_kbdno,mobile:developed,1
basic_kbdno,store(,19
basic_kbdno,use(,2
basic_kbdno1,any(,5
basic_kbdno1,dk(,10
basic_kbdno1,index(,5
basic_kbdno1,match,1
basic_kbdno1,mobile:developed,1
basic_kbdno1,store(,19
basic_kbdno1,use(,2
basic_kbdnso,any(,5
basic_kbdnso,dk(,10
basic_kbdnso,index(,5
basic_kbdnso,match,1
basic_kbdnso,mobile:developed,1
basic_kbdnso,store(,19
basic_kbdnso,use(,2
basic_kbdntl,mobile:developed,1
basic_kbdntl,store(,8
basic_kbdntl,use(,1
basic_kbdogham,any(,1
basic_kbdogham,mobile:developed,1
basic_kbdogham,nul,1
basic_kbdogham,store(,9
basic_kbdogham,use(,1
basic_kbdolch,any(,2
basic_kbdolch,index(,1
basic_kbdolch,mobile:developed,1
basic_kbdolch,nul,1
basic_kbdolch,store(,11
basic_kbdolch,use(,1
basic_kbdoldit,any(,1
basic_kbdoldit,mobile:developed,1
basic_kbdoldit,nul,1
basic_kbdoldit,store(,9
basic_kbdoldit,use(,1
basic_kbdosa,mobile:developed,1
basic_kbdosa,store(,9
basic_kbdosa,use(,1
basic_kbdosm,any(,1
basic_kbdosm,mobile:developed,1
basic_kbdosm,nul,1
basic_kbdosm,store(,10
basic_kbdosm,use(,1
basic_kbdpash,mobile:developed,1
basic_kbdpash,store(,10
basic_kbdpash,use(,1
basic_kbdphags,mobile:developed,1
basic_kbdphags,store(,9
basic_kbdphags,use(,1
basic_kbdpl,any(,10
basic_kbdpl,dk(,22
basic_kbdpl,index(,10
basic_kbdpl,match,1
basic_kbdpl,mobile:developed,1
basic_kbdpl,store(,29
basic_kbdpl,use(,2
basic_kbdpl1,any(,1
basic_kbdpl1,dk(,2
basic_kbdpl1,index(,1
basic_kbdpl1,match,1
basic_kbdpl1,mobile:developed,1
basic_kbdpl1,store(,11
basic_kbdpl1,use(,2
basic_kbdpo,any(,5
basic_kbdpo,dk(,10
basic_kbdpo,index(,5
basic_kbdpo,match,1
basic_kbdpo,mobile:developed,1
basic_kbdpo,store(,19
basic_kbdpo,use(,2
basic_kbdropr,any(,12
basic_kbdropr,dk(,24
basic_kbdropr,index(,12
basic_kbdropr,match,1
basic_kbdropr,mobile:developed,1
basic_kbdropr,store(,33
basic_kbdropr,use(,2
basic_kbdrost,any(,12
basic_kbdrost,dk(,23
basic_kbdrost,index(,12
basic_kbdrost,match,1
basic_kbdrost,mobile:developed,1
basic_kbdrost,store(,33
basic_kbdrost,use(,2
basic_kbdru,mobile:developed,1
basic_kbdru,store(,9
basic_kbdru,use(,1
basic_kbdru1,mobile:developed,1
basic_kbdru1,store(,9
basic_kbdru1,use(,1
basic_kbdrum,any(,9
basic_kbdrum,caps,96
basic_kbdrum,context,8
basic_kbdrum,dk(,107
basic_kbdrum,index(,9
basic_kbdrum,match,1
basic_kbdrum,mobile:developed,1
basic_kbdrum,notany(,8
basic_kbdrum,store(,26
basic_kbdrum,use(,2
basic_kbdsf,any(,5
basic_kbdsf,dk(,10
basic_kbdsf,index(,5
basic_kbdsf,match,1
basic_kbdsf,mobile:developed,1
basic_kbdsf,store(,19
basic_kbdsf,use(,2
basic_kbdsg,any(,5
basic_kbdsg,caps,58
basic_kbdsg,dk(,11
basic_kbdsg,index(,5
basic_kbdsg,match,1
basic_kbdsg,mobile:developed,1
basic_kbdsg,store(,18
basic_kbdsg,use(,2
basic_kbdsl,any(,10
basic_kbdsl,dk(,23
basic_kbdsl,index(,10
basic_kbdsl,match,1
basic_kbdsl,mobile:developed,1
basic_kbdsl,store(,29
basic_kbdsl,use(,2
basic_kbdsl1,any(,10
basic_kbdsl1,dk(,23
basic_kbdsl1,index(,10
basic_kbdsl1,match,1
basic_kbdsl1,mobile:developed,1
basic_kbdsl1,store(,29
basic_kbdsl1,use(,2
basic_kbdsmsfi,any(,6
basic_kbdsmsfi,dk(,12
basic_kbdsmsfi,index(,6
basic_kbdsmsfi,match,1
basic_kbdsmsfi,mobile:developed,1
basic_kbdsmsfi,store(,21
basic_kbdsmsfi,use(,2
basic_kbdsmsno,any(,6
basic_kbdsmsno,dk(,12
basic_kbdsmsno,index(,6
basic_kbdsmsno,match,1
basic_kbdsmsno,mobile:developed,1
basic_kbdsmsno,store(,21
basic_kbdsmsno,use(,2
basic_kbdsn1,mobile:developed,1
basic_kbdsn1,store(,8
basic_kbdsn1,use(,1
basic_kbdsora,dk(,27
basic_kbdsora,mobile:developed,1
basic_kbdsora,store(,8
basic_kbdsora,use(,1
basic_kbdsorex,any(,4
basic_kbdsorex,dk(,8
basic_kbdsorex,index(,4
basic_kbdsorex,match,1
basic_kbdsorex,mobile:developed,1
basic_kbdsorex,store(,17
basic_kbdsorex,use(,2
basic_kbdsors1,any(,3
basic_kbdsors1,dk(,6
basic_kbdsors1,index(,3
basic_kbdsors1,match,1
basic_kbdsors1,mobile:developed,1
basic_kbdsors1,store(,15
basic_kbdsors1,use(,2
basic_kbdsp,any(,5
basic_kbdsp,dk(,10
basic_kbdsp,index(,5
basic_kbdsp,match,1
basic_kbdsp,mobile:developed,1
basic_kbdsp,store(,19
basic_kbdsp,use(,2
basic_kbdsw,any(,5
basic_kbdsw,dk(,10
basic_kbdsw,index(,5
basic_kbdsw,match,1
basic_kbdsw,mobile:developed,1
basic_kbdsw,store(,19
basic_kbdsw,use(,2
basic_kbdsw09,caps,66
